timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-31T04:57:56,codecarbon,765b25a7-e0aa-41d9-82bf-22396b95d418,101aee31-bcee-4e85-bef4-cd1e4b1f058a,2.01584327799992,1.0716181572820213e-06,5.315979515755111e-07,22.5,0.0,11.65378189086914,1.259862421874942e-05,0,6.52409669493607e-06,1.912272091368549e-05,France,FRA,,,,Linux-6.1.0-32-amd64-x86_64-with-glibc2.36,3.11.2,2.8.3,16,11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,,,2.3387,48.8582,31.07675170898437,machine,N,1.0
2025-03-31T04:57:59,codecarbon,765b25a7-e0aa-41d9-82bf-22396b95d418,101aee31-bcee-4e85-bef4-cd1e4b1f058a,5.035252978000017,2.676697216962528e-06,5.315914073548101e-07,22.5,0.0,11.65378189086914,3.146885990624924e-05,0,1.629603984147159e-05,4.7764899747720826e-05,France,FRA,,,,Linux-6.1.0-32-amd64-x86_64-with-glibc2.36,3.11.2,2.8.3,16,11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,,,2.3387,48.8582,31.07675170898437,machine,N,1.0
2025-03-31T05:13:54,codecarbon,cd091a3d-c7c2-4ccb-bac5-c544aeb21bf7,101aee31-bcee-4e85-bef4-cd1e4b1f058a,2.022487694999654,1.075169242792936e-06,5.316073098744464e-07,22.5,0.0,11.65378189086914,1.26402196812478e-05,0,6.545869342341773e-06,1.918608902358957e-05,France,FRA,,,,Linux-6.1.0-32-amd64-x86_64-with-glibc2.36,3.11.2,2.8.3,16,11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,,,2.3387,48.8582,31.07675170898437,machine,N,1.0
2025-03-31T05:13:57,codecarbon,cd091a3d-c7c2-4ccb-bac5-c544aeb21bf7,101aee31-bcee-4e85-bef4-cd1e4b1f058a,5.027683223999702,2.6726797436984775e-06,5.315927087332016e-07,22.5,0.0,11.65378189086914,3.142153493124624e-05,0,1.6271674149902197e-05,4.769320908114844e-05,France,FRA,,,,Linux-6.1.0-32-amd64-x86_64-with-glibc2.36,3.11.2,2.8.3,16,11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,,,2.3387,48.8582,31.076751708984375,machine,N,1.0
